Reference,Project_1,Project_2,Project_3,Sampling_Date,Latitude,Longitude,Zone,Grid,Stratum,effort,Species_record_id,NODCCODE,Scientificname,Commonname,Splittype,Splitlevel,Cells,Number
TBM1998021206,AM,. ,. ,2/12/1998,27.937833,-82.7215,A,43,A,1.4,6,8836010101,Mugil cephalus,Striped Mullet,., .,NA,7
TBM1998021206,AM,. ,. ,2/12/1998,27.937833,-82.7215,A,43,A,1.4,7,8836010102,Mugil curema,White Mullet,., .,NA,1
TBM1998021301,AM,. ,. ,2/13/1998,27.568667,-82.576167,E,395,A,1.4,1,6189010301,Callinectes sapidus,Blue Crab,., .,NA,2
TBM1998021301,AM,. ,. ,2/13/1998,27.568667,-82.576167,E,395,A,1.4,2,8805020300,Menidia spp.,Menidia Silversides,., .,NA,2
TBM1998021301,AM,. ,. ,2/13/1998,27.568667,-82.576167,E,395,A,1.4,3,8805020300,Menidia spp.,Menidia Silversides,., .,NA,3
TBM1998021301,AM,. ,. ,2/13/1998,27.568667,-82.576167,E,395,A,1.4,4,8820020113,Syngnathus scovelli,Gulf Pipefish,., .,NA,1
TBM1998021301,AM,. ,. ,2/13/1998,27.568667,-82.576167,E,395,A,1.4,5,8820020205,Hippocampus zosterae,Dwarf Seahorse,., .,NA,1
TBM1998021301,AM,. ,. ,2/13/1998,27.568667,-82.576167,E,395,A,1.4,6,8835400201,Orthopristis chrysoptera,Pigfish,., .,NA,1
TBM1998021301,AM,. ,. ,2/13/1998,27.568667,-82.576167,E,395,A,1.4,7,8835430201,Lagodon rhomboides,Pinfish,., .,NA,2
TBM1998021301,AM,. ,. ,2/13/1998,27.568667,-82.576167,E,395,A,1.4,8,8847010701,Microgobius gulosus,Clown Goby,., .,NA,2
TBM1998021301,AM,. ,. ,2/13/1998,27.568667,-82.576167,E,395,A,1.4,9,8847010701,Microgobius gulosus,Clown Goby,., .,NA,3
TBM1998021302,AM,. ,. ,2/13/1998,27.548167,-82.582,E,417,A,1.4,1,6177010102,Farfantepenaeus duorarum,Pink Shrimp,., .,NA,3
TBM1998021302,AM,. ,. ,2/13/1998,27.548167,-82.582,E,417,A,1.4,2,6177010102,Farfantepenaeus duorarum,Pink Shrimp,., .,NA,8
TBM1998021302,AM,. ,. ,2/13/1998,27.548167,-82.582,E,417,A,1.4,3,8820020113,Syngnathus scovelli,Gulf Pipefish,., .,NA,1
TBM1998021302,AM,. ,. ,2/13/1998,27.548167,-82.582,E,417,A,1.4,4,8820020205,Hippocampus zosterae,Dwarf Seahorse,., .,NA,2
TBM1998021302,AM,. ,. ,2/13/1998,27.548167,-82.582,E,417,A,1.4,5,8835430201,Lagodon rhomboides,Pinfish,., .,NA,44
TBM1998021302,AM,. ,. ,2/13/1998,27.548167,-82.582,E,417,A,1.4,6,8835440401,Leiostomus xanthurus,Spot,., .,NA,2
TBM1998021302,AM,. ,. ,2/13/1998,27.548167,-82.582,E,417,A,1.4,7,8836010105,Mugil trichodon,Fantail Mullet,., .,NA,1
TBM1998021302,AM,. ,. ,2/13/1998,27.548167,-82.582,E,417,A,1.4,8,8847010701,Microgobius gulosus,Clown Goby,., .,NA,2
TBM1998021302,AM,. ,. ,2/13/1998,27.548167,-82.582,E,417,A,1.4,9,8861010208,Sphoeroides nephelus,Southern Puffer,., .,NA,1
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,1,6177010102,Farfantepenaeus duorarum,Pink Shrimp,., .,NA,2
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,2,8762020101,Synodus foetens,Inshore Lizardfish,., .,NA,2
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,3,8820020113,Syngnathus scovelli,Gulf Pipefish,., .,NA,1
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,4,8820020205,Hippocampus zosterae,Dwarf Seahorse,., .,NA,1
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,5,8835390100,Eucinostomus spp.,Eucinostomus,., .,NA,17
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,6,8835440401,Leiostomus xanthurus,Spot,., .,NA,44
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,7,8836010101,Mugil cephalus,Striped Mullet,., .,NA,2
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,8,8847010701,Microgobius gulosus,Clown Goby,., .,NA,4
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,9,8861030101,Chilomycterus schoepfii,Striped Burrfish,., .,NA,1
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,10,8835390100,Eucinostomus spp.,Eucinostomus,2,2,1,18
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,11,8835400201,Orthopristis chrysoptera,Pigfish,2,2,1,36
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,12,8835430201,Lagodon rhomboides,Pinfish,2,2,1,201
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,13,8835440401,Leiostomus xanthurus,Spot,2,2,1,4
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,14,8847010603,Gobiosoma robustum,Code Goby,2,2,1,2
TBM1998021303,AM,. ,. ,2/13/1998,27.509,-82.709833,E,439,A,1.4,15,8847010701,Microgobius gulosus,Clown Goby,2,2,1,1
TBM1998021304,AM,. ,. ,2/13/1998,27.5135,-82.686667,E,440,A,1.4,1,8835430201,Lagodon rhomboides,Pinfish,2,2,1,335
TBM1998021304,AM,. ,. ,2/13/1998,27.5135,-82.686667,E,440,A,1.4,2,8835440401,Leiostomus xanthurus,Spot,2,2,1,3
TBM1998021304,AM,. ,. ,2/13/1998,27.5135,-82.686667,E,440,A,1.4,3,8847010701,Microgobius gulosus,Clown Goby,2,2,1,1
TBM1998021305,AM,. ,. ,2/13/1998,27.517333,-82.678833,E,421,S,1.4,1,8835430201,Lagodon rhomboides,Pinfish,., .,NA,2
TBM1998021305,AM,. ,. ,2/13/1998,27.517333,-82.678833,E,421,S,1.4,2,8836010101,Mugil cephalus,Striped Mullet,., .,NA,1
TBM1998021305,AM,. ,. ,2/13/1998,27.517333,-82.678833,E,421,S,1.4,3,8857030302,Paralichthys albigutta,Gulf Flounder,., .,NA,3
TBM1998021305,AM,. ,. ,2/13/1998,27.517333,-82.678833,E,421,S,1.4,4,8857030302,Paralichthys albigutta,Gulf Flounder,., .,NA,3
TBM1998021703,AM,. ,. ,2/17/1998,27.708333,-82.6205,B,279,B,1.4,1,8762020101,Synodus foetens,Inshore Lizardfish,., .,NA,1
TBM1998021703,AM,. ,. ,2/17/1998,27.708333,-82.6205,B,279,B,1.4,2,8835400201,Orthopristis chrysoptera,Pigfish,., .,NA,1
TBM1998021704,AM,. ,. ,2/17/1998,27.6485,-82.6735,D,343,A,1.4,1,8835390102,Eucinostomus gula,Silver Jenny,., .,NA,1
TBM1998021704,AM,. ,. ,2/17/1998,27.6485,-82.6735,D,343,A,1.4,2,8835430201,Lagodon rhomboides,Pinfish,., .,NA,11
TBM1998021704,AM,. ,. ,2/17/1998,27.6485,-82.6735,D,343,A,1.4,3,8861010208,Sphoeroides nephelus,Southern Puffer,., .,NA,1
TBM1998021705,AM,. ,. ,2/17/1998,27.632667,-82.695333,D,354,B,1.4,1,9998000000,No fish,.,., .,NA,0
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,1,6189010301,Callinectes sapidus,Blue Crab,., .,NA,1
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,2,8804040101,Cyprinodon variegatus,Sheepshead Minnow,., .,NA,3
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,3,8804040101,Cyprinodon variegatus,Sheepshead Minnow,., .,NA,13
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,4,8804040501,Floridichthys carpio,Goldspotted Killifish,., .,NA,3
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,5,8804040501,Floridichthys carpio,Goldspotted Killifish,., .,NA,3
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,6,8805020300,Menidia spp.,Menidia Silversides,., .,NA,3
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,7,8826020103,Prionotus scitulus,Leopard Searobin,., .,NA,1
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,8,8835430201,Lagodon rhomboides,Pinfish,., .,NA,3
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,9,8835430201,Lagodon rhomboides,Pinfish,., .,NA,8
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,10,8835440401,Leiostomus xanthurus,Spot,., .,NA,3
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,11,8835440401,Leiostomus xanthurus,Spot,., .,NA,16
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,12,8835440603,Menticirrhus saxatilis,Northern Kingfish,., .,NA,1
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,13,8847010701,Microgobius gulosus,Clown Goby,., .,NA,1
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,14,8857030302,Paralichthys albigutta,Gulf Flounder,., .,NA,3
TBM1998021903,AM,. ,. ,2/19/1998,27.8475,-82.553167,B,141,S,1.4,15,8858020101,Symphurus plagiusa,Blackcheek Tonguefish,., .,NA,1
TBM1998021904,AM,. ,. ,2/19/1998,27.885667,-82.532333,A,103,S,1.4,1,8804040101,Cyprinodon variegatus,Sheepshead Minnow,., .,NA,3
TBM1998021904,AM,. ,. ,2/19/1998,27.885667,-82.532333,A,103,S,1.4,2,8805020300,Menidia spp.,Menidia Silversides,., .,NA,2
TBM1998021904,AM,. ,. ,2/19/1998,27.885667,-82.532333,A,103,S,1.4,3,8835440401,Leiostomus xanthurus,Spot,., .,NA,20
TBM1998021904,AM,. ,. ,2/19/1998,27.885667,-82.532333,A,103,S,1.4,4,8835440401,Leiostomus xanthurus,Spot,., .,NA,112
TBM1998022015,AM,. ,. ,2/20/1998,27.729667,-82.477167,C,269,B,1.4,1,8747010400,Brevoortia spp.,Menhadens,., .,NA,5
TBM1998022015,AM,. ,. ,2/20/1998,27.729667,-82.477167,C,269,B,1.4,2,8747020202,Anchoa mitchilli,Bay Anchovy,., .,NA,891
TBM1998022015,AM,. ,. ,2/20/1998,27.729667,-82.477167,C,269,B,1.4,3,8805020300,Menidia spp.,Menidia Silversides,., .,NA,8
TBM1998022015,AM,. ,. ,2/20/1998,27.729667,-82.477167,C,269,B,1.4,4,8826020103,Prionotus scitulus,Leopard Searobin,., .,NA,1
TBM1998022015,AM,. ,. ,2/20/1998,27.729667,-82.477167,C,269,B,1.4,5,8835430201,Lagodon rhomboides,Pinfish,., .,NA,1
TBM1998022015,AM,. ,. ,2/20/1998,27.729667,-82.477167,C,269,B,1.4,6,8835440401,Leiostomus xanthurus,Spot,., .,NA,9
TBM1998022015,AM,. ,. ,2/20/1998,27.729667,-82.477167,C,269,B,1.4,7,8857030302,Paralichthys albigutta,Gulf Flounder,., .,NA,2
TBM1998022015,AM,. ,. ,2/20/1998,27.729667,-82.477167,C,269,B,1.4,8,8857030302,Paralichthys albigutta,Gulf Flounder,., .,NA,4
TBM1998022303,AM,. ,. ,2/23/1998,27.736667,-82.71,D,241,A,1.4,1,8820020113,Syngnathus scovelli,Gulf Pipefish,., .,NA,2
TBM1998022303,AM,. ,. ,2/23/1998,27.736667,-82.71,D,241,A,1.4,2,8835390100,Eucinostomus spp.,Eucinostomus,., .,NA,5
TBM1998022303,AM,. ,. ,2/23/1998,27.736667,-82.71,D,241,A,1.4,3,8835390102,Eucinostomus gula,Silver Jenny,., .,NA,21
TBM1998022303,AM,. ,. ,2/23/1998,27.736667,-82.71,D,241,A,1.4,4,8835390111,Eucinostomus harengulus,Tidewater Mojarra,., .,NA,4
TBM1998022303,AM,. ,. ,2/23/1998,27.736667,-82.71,D,241,A,1.4,5,8835430201,Lagodon rhomboides,Pinfish,., .,NA,42
TBM1998022303,AM,. ,. ,2/23/1998,27.736667,-82.71,D,241,A,1.4,6,8835440301,Bairdiella chrysoura,Silver Perch,., .,NA,1
TBM1998022501,AM,. ,. ,2/25/1998,27.787667,-82.4245,C,203,B,1.4,1,8762020101,Synodus foetens,Inshore Lizardfish,., .,NA,1
TBM1998022501,AM,. ,. ,2/25/1998,27.787667,-82.4245,C,203,B,1.4,2,8820020113,Syngnathus scovelli,Gulf Pipefish,., .,NA,1
TBM1998022501,AM,. ,. ,2/25/1998,27.787667,-82.4245,C,203,B,1.4,3,8835430201,Lagodon rhomboides,Pinfish,., .,NA,1
TBM1998022501,AM,. ,. ,2/25/1998,27.787667,-82.4245,C,203,B,1.4,4,8835430201,Lagodon rhomboides,Pinfish,., .,NA,1
TBM1998022501,AM,. ,. ,2/25/1998,27.787667,-82.4245,C,203,B,1.4,5,8835440601,Menticirrhus americanus,Southern Kingfish,., .,NA,1
TBM1998022501,AM,. ,. ,2/25/1998,27.787667,-82.4245,C,203,B,1.4,6,8835440603,Menticirrhus saxatilis,Northern Kingfish,., .,NA,2
TBM1998022501,AM,. ,. ,2/25/1998,27.787667,-82.4245,C,203,B,1.4,7,8858030202,Achirus lineatus,Lined Sole,., .,NA,1
TBM1998022503,AM,. ,. ,2/25/1998,27.763333,-82.443167,C,236,B,1.4,1,8747020202,Anchoa mitchilli,Bay Anchovy,., .,NA,2
TBM1998022503,AM,. ,. ,2/25/1998,27.763333,-82.443167,C,236,B,1.4,2,8805020300,Menidia spp.,Menidia Silversides,., .,NA,3
TBM1998022503,AM,. ,. ,2/25/1998,27.763333,-82.443167,C,236,B,1.4,3,8805020300,Menidia spp.,Menidia Silversides,., .,NA,3
TBM1998022503,AM,. ,. ,2/25/1998,27.763333,-82.443167,C,236,B,1.4,4,8805020300,Menidia spp.,Menidia Silversides,., .,NA,27
TBM1998022503,AM,. ,. ,2/25/1998,27.763333,-82.443167,C,236,B,1.4,5,8805020300,Menidia spp.,Menidia Silversides,., .,NA,65
TBM1998022503,AM,. ,. ,2/25/1998,27.763333,-82.443167,C,236,B,1.4,6,8835430201,Lagodon rhomboides,Pinfish,., .,NA,3
TBM1998022503,AM,. ,. ,2/25/1998,27.763333,-82.443167,C,236,B,1.4,7,8835430201,Lagodon rhomboides,Pinfish,., .,NA,145
TBM1998022503,AM,. ,. ,2/25/1998,27.763333,-82.443167,C,236,B,1.4,8,8835440401,Leiostomus xanthurus,Spot,., .,NA,3
TBM1998022503,AM,. ,. ,2/25/1998,27.763333,-82.443167,C,236,B,1.4,9,8835440401,Leiostomus xanthurus,Spot,., .,NA,52
TBM1998022503,AM,. ,. ,2/25/1998,27.763333,-82.443167,C,236,B,1.4,10,8835440401,Leiostomus xanthurus,Spot,., .,NA,66
TBM1998022605,AM,. ,. ,2/26/1998,27.645333,-82.743,D,339,S,1.4,1,8805020300,Menidia spp.,Menidia Silversides,., .,NA,8
TBM1998022605,AM,. ,. ,2/26/1998,27.645333,-82.743,D,339,S,1.4,2,8835430201,Lagodon rhomboides,Pinfish,., .,NA,2
TBM1998022605,AM,. ,. ,2/26/1998,27.645333,-82.743,D,339,S,1.4,3,8835440401,Leiostomus xanthurus,Spot,., .,NA,5
TBM1998022607,AM,. ,. ,2/26/1998,27.664333,-82.741167,D,326,B,1.4,1,8805020300,Menidia spp.,Menidia Silversides,., .,NA,2
TBM1998022607,AM,. ,. ,2/26/1998,27.664333,-82.741167,D,326,B,1.4,2,8835440401,Leiostomus xanthurus,Spot,., .,NA,1
TBM1998022607,AM,. ,. ,2/26/1998,27.664333,-82.741167,D,326,B,1.4,3,8857030302,Paralichthys albigutta,Gulf Flounder,., .,NA,1
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,1,6189010301,Callinectes sapidus,Blue Crab,., .,NA,1
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,2,8747010400,Brevoortia spp.,Menhadens,., .,NA,1
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,3,8804040213,Fundulus similis,Longnose Killifish,., .,NA,1
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,4,8804040301,Lucania parva,Rainwater Killifish,., .,NA,1
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,5,8835430201,Lagodon rhomboides,Pinfish,., .,NA,3
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,6,8835430201,Lagodon rhomboides,Pinfish,., .,NA,48
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,7,8835440401,Leiostomus xanthurus,Spot,., .,NA,3
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,8,8835440401,Leiostomus xanthurus,Spot,., .,NA,37
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,9,8835440901,Sciaenops ocellatus,Red Drum,., .,NA,1
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,10,8836010101,Mugil cephalus,Striped Mullet,., .,NA,5
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,11,8836010101,Mugil cephalus,Striped Mullet,., .,NA,24
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,12,8836010101,Mugil cephalus,Striped Mullet,., .,NA,810
TBM1998031003,AM,. ,. ,3/10/1998,27.877333,-82.4835,C,117,S,1.4,13,8847010701,Microgobius gulosus,Clown Goby,., .,NA,3
TBM1998031005,AM,. ,. ,3/10/1998,27.891,-82.419333,C,108,B,1.4,1,8805020300,Menidia spp.,Menidia Silversides,., .,NA,1
TBM1998031005,AM,. ,. ,3/10/1998,27.891,-82.419333,C,108,B,1.4,2,8835440401,Leiostomus xanthurus,Spot,., .,NA,7
TBM1998031005,AM,. ,. ,3/10/1998,27.891,-82.419333,C,108,B,1.4,3,8857030302,Paralichthys albigutta,Gulf Flounder,., .,NA,1
TBM1998031008,AM,. ,. ,3/10/1998,27.893667,-82.413833,C,109,B,1.4,1,8835430201,Lagodon rhomboides,Pinfish,., .,NA,2
TBM1998031008,AM,. ,. ,3/10/1998,27.893667,-82.413833,C,109,B,1.4,2,8835440401,Leiostomus xanthurus,Spot,., .,NA,2
TBM1998031008,AM,. ,. ,3/10/1998,27.893667,-82.413833,C,109,B,1.4,3,8857030302,Paralichthys albigutta,Gulf Flounder,., .,NA,1
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,1,8820020102,Syngnathus floridae,Dusky Pipefish,., .,NA,3
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,2,8820020102,Syngnathus floridae,Dusky Pipefish,., .,NA,8
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,3,8820020113,Syngnathus scovelli,Gulf Pipefish,., .,NA,2
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,4,8820020205,Hippocampus zosterae,Dwarf Seahorse,., .,NA,4
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,5,8835390100,Eucinostomus spp.,Eucinostomus,., .,NA,2
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,6,8835390100,Eucinostomus spp.,Eucinostomus,., .,NA,3
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,7,8835400201,Orthopristis chrysoptera,Pigfish,., .,NA,3
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,8,8835400201,Orthopristis chrysoptera,Pigfish,., .,NA,7
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,9,8835440401,Leiostomus xanthurus,Spot,., .,NA,3
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,10,8835440401,Leiostomus xanthurus,Spot,., .,NA,20
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,11,8835440401,Leiostomus xanthurus,Spot,., .,NA,50
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,12,8836010102,Mugil curema,White Mullet,., .,NA,10
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,13,8836010102,Mugil curema,White Mullet,., .,NA,20
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,14,8860030201,Acanthostracion quadricornis,Scrawled Cowfish,., .,NA,1
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,15,8861030101,Chilomycterus schoepfii,Striped Burrfish,., .,NA,6
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,16,8835400201,Orthopristis chrysoptera,Pigfish,2,5,1,3
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,17,8835430201,Lagodon rhomboides,Pinfish,2,5,1,293
TBM1998031304,AM,. ,. ,3/13/1998,27.8565,-82.552667,B,128,A,1.4,18,8835440401,Leiostomus xanthurus,Spot,2,5,1,17
TBM1998031306,AM,. ,. ,3/13/1998,27.893833,-82.638167,A,96,A,1.4,1,8804040301,Lucania parva,Rainwater Killifish,., .,NA,1
TBM1998031306,AM,. ,. ,3/13/1998,27.893833,-82.638167,A,96,A,1.4,2,8804040501,Floridichthys carpio,Goldspotted Killifish,., .,NA,3
TBM1998031306,AM,. ,. ,3/13/1998,27.893833,-82.638167,A,96,A,1.4,3,8805020300,Menidia spp.,Menidia Silversides,., .,NA,3
TBM1998031306,AM,. ,. ,3/13/1998,27.893833,-82.638167,A,96,A,1.4,4,8805020300,Menidia spp.,Menidia Silversides,., .,NA,57
TBM1998031306,AM,. ,. ,3/13/1998,27.893833,-82.638167,A,96,A,1.4,5,8820020113,Syngnathus scovelli,Gulf Pipefish,., .,NA,1
TBM1998031306,AM,. ,. ,3/13/1998,27.893833,-82.638167,A,96,A,1.4,6,8835430201,Lagodon rhomboides,Pinfish,., .,NA,123
TBM1998031306,AM,. ,. ,3/13/1998,27.893833,-82.638167,A,96,A,1.4,7,8835440401,Leiostomus xanthurus,Spot,., .,NA,16
TBM1998031306,AM,. ,. ,3/13/1998,27.893833,-82.638167,A,96,A,1.4,8,8847010600,Gobiosoma spp.,Gobiosoma Gobies,., .,NA,2
TBM1998031307,AM,. ,. ,3/13/1998,27.521167,-82.701,E,419,A,1.4,1,6189010301,Callinectes sapidus,Blue Crab,., .,NA,1
TBM1998031307,AM,. ,. ,3/13/1998,27.521167,-82.701,E,419,A,1.4,2,8762020101,Synodus foetens,Inshore Lizardfish,., .,NA,1
TBM1998031307,AM,. ,. ,3/13/1998,27.521167,-82.701,E,419,A,1.4,3,8820020113,Syngnathus scovelli,Gulf Pipefish,., .,NA,1
TBM1998031307,AM,. ,. ,3/13/1998,27.521167,-82.701,E,419,A,1.4,4,8835430201,Lagodon rhomboides,Pinfish,., .,NA,3
TBM1998031307,AM,. ,. ,3/13/1998,27.521167,-82.701,E,419,A,1.4,5,8835430201,Lagodon rhomboides,Pinfish,., .,NA,30
TBM1998031307,AM,. ,. ,3/13/1998,27.521167,-82.701,E,419,A,1.4,6,8835440401,Leiostomus xanthurus,Spot,., .,NA,1
TBM1998031307,AM,. ,. ,3/13/1998,27.521167,-82.701,E,419,A,1.4,7,8836010101,Mugil cephalus,Striped Mullet,., .,NA,1
TBM1998031308,AM,. ,. ,3/13/1998,27.516333,-82.691833,E,440,B,1.4,1,8820020113,Syngnathus scovelli,Gulf Pipefish,., .,NA,2
TBM1998031308,AM,. ,. ,3/13/1998,27.516333,-82.691833,E,440,B,1.4,2,8835440401,Leiostomus xanthurus,Spot,., .,NA,1
TBM1998031308,AM,. ,. ,3/13/1998,27.516333,-82.691833,E,440,B,1.4,3,8836010101,Mugil cephalus,Striped Mullet,., .,NA,1
TBM1998031309,AM,. ,. ,3/13/1998,27.527833,-82.694,E,420,B,1.4,1,8835430201,Lagodon rhomboides,Pinfish,., .,NA,1
TBM1998031309,AM,. ,. ,3/13/1998,27.527833,-82.694,E,420,B,1.4,2,8835440401,Leiostomus xanthurus,Spot,., .,NA,3
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,1,6177010102,Farfantepenaeus duorarum,Pink Shrimp,., .,NA,1
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,2,8820020205,Hippocampus zosterae,Dwarf Seahorse,., .,NA,1
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,3,8835390100,Eucinostomus spp.,Eucinostomus,., .,NA,1
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,4,8835400201,Orthopristis chrysoptera,Pigfish,., .,NA,3
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,5,8835400201,Orthopristis chrysoptera,Pigfish,., .,NA,29
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,6,8835430201,Lagodon rhomboides,Pinfish,., .,NA,4
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,7,8835430201,Lagodon rhomboides,Pinfish,., .,NA,637
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,8,8835440401,Leiostomus xanthurus,Spot,., .,NA,3
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,9,8835440401,Leiostomus xanthurus,Spot,., .,NA,40
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,10,8847010603,Gobiosoma robustum,Code Goby,., .,NA,2
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,11,8857030302,Paralichthys albigutta,Gulf Flounder,., .,NA,1
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,12,8861010208,Sphoeroides nephelus,Southern Puffer,., .,NA,1
TBM1998031602,AM,. ,. ,3/16/1998,27.548333,-82.583167,E,417,A,1.4,13,8861010208,Sphoeroides nephelus,Southern Puffer,., .,NA,1
TBM1998031603,AM,. ,. ,3/16/1998,27.585,-82.617333,E,381,S,1.4,1,8805020300,Menidia spp.,Menidia Silversides,., .,NA,3
TBM1998031603,AM,. ,. ,3/16/1998,27.585,-82.617333,E,381,S,1.4,2,8805020300,Menidia spp.,Menidia Silversides,., .,NA,10
TBM1998031603,AM,. ,. ,3/16/1998,27.585,-82.617333,E,381,S,1.4,3,8835430201,Lagodon rhomboides,Pinfish,., .,NA,2
TBM1998031603,AM,. ,. ,3/16/1998,27.585,-82.617333,E,381,S,1.4,4,8835440603,Menticirrhus saxatilis,Northern Kingfish,., .,NA,1
